B08301_001E,B08301_001EA,B08301_001M,B08301_001MA,B08301_002E,B08301_002EA,B08301_002M,B08301_002MA,B08301_003E,B08301_003EA,B08301_003M,B08301_003MA,B08301_004E,B08301_004EA,B08301_004M,B08301_004MA,B08301_005E,B08301_005EA,B08301_005M,B08301_005MA,B08301_006E,B08301_006EA,B08301_006M,B08301_006MA,B08301_007E,B08301_007EA,B08301_007M,B08301_007MA,B08301_008E,B08301_008EA,B08301_008M,B08301_008MA,B08301_009E,B08301_009EA,B08301_009M,B08301_009MA,B08301_010E,B08301_010EA,B08301_010M,B08301_010MA,B08301_011E,B08301_011EA,B08301_011M,B08301_011MA,B08301_012E,B08301_012EA,B08301_012M,B08301_012MA,B08301_013E,B08301_013EA,B08301_013M,B08301_013MA,B08301_014E,B08301_014EA,B08301_014M,B08301_014MA,B08301_015E,B08301_015EA,B08301_015M,B08301_015MA,B08301_016E,B08301_016EA,B08301_016M,B08301_016MA,B08301_017E,B08301_017EA,B08301_017M,B08301_017MA,B08301_018E,B08301_018EA,B08301_018M,B08301_018MA,B08301_019E,B08301_019EA,B08301_019M,B08301_019MA,B08301_020E,B08301_020EA,B08301_020M,B08301_020MA,B08301_021E,B08301_021EA,B08301_021M,B08301_021MA,GEO_ID,NAME,state,place
22086,,759,,19448,,834,,17393,,764,,2055,,558,,1484,,506,,351,,163,,189,,106,,15,,25,,16,,27,,229,,112,,99,,63,,37,,47,,93,,61,,0,,29,,0,,29,,0,,29,,66,,99,,0,,29,,143,,116,,122,,105,,2078,,375,,1600000US4862828,"Rockwall city, Texas",48,62828
667,,157,,596,,142,,541,,127,,55,,34,,46,,36,,5,,8,,0,,14,,4,,5,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,3,,6,,17,,26,,51,,39,,1600000US4810828,"Bruceville-Eddy city, Texas",48,10828
702009,,4051,,631334,,4051,,552204,,4602,,79130,,2679,,59372,,2196,,12731,,1225,,3949,,572,,2316,,599,,762,,238,,20482,,1363,,20263,,1361,,61,,51,,0,,32,,56,,62,,102,,78,,914,,289,,896,,201,,1315,,279,,12207,,1003,,8243,,941,,26618,,1365,,1600000US4865000,"San Antonio city, Texas",48,65000
1487,,399,,1467,,398,,1424,,416,,43,,66,,0,,14,,0,,14,,43,,66,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,20,,34,,0,,14,,0,,14,,1600000US4871492,"Sweeny city, Texas",48,71492
700,,244,,691,,242,,600,,219,,91,,71,,91,,71,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,9,,15,,1600000US4879192,"Wild Peach Village CDP, Texas",48,79192
52,,36,,52,,36,,52,,36,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4847568,"Melvin town, Texas",48,47568
90,,51,,79,,48,,79,,48,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,11,,18,,0,,14,,0,,14,,1600000US4817372,"Covington city, Texas",48,17372
3001,,321,,2614,,302,,2227,,294,,387,,173,,307,,157,,63,,54,,17,,19,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,17,,27,,7,,14,,172,,90,,42,,36,,149,,98,,1600000US4809328,"Bonham city, Texas",48,09328
174,,56,,172,,56,,159,,52,,13,,15,,9,,13,,4,,7,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,2,,3,,1600000US4820680,"Dodd City town, Texas",48,20680
822,,122,,784,,122,,633,,115,,151,,53,,104,,49,,36,,31,,11,,12,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,13,,21,,0,,14,,25,,23,,1600000US4834700,"Honey Grove city, Texas",48,34700
13370,,700,,11786,,754,,10825,,760,,961,,330,,716,,285,,134,,107,,65,,93,,16,,24,,30,,60,,135,,107,,0,,25,,59,,77,,76,,76,,0,,25,,0,,25,,29,,48,,14,,22,,0,,25,,135,,96,,137,,103,,1134,,288,,1600000US4864064,"Sachse city, Texas",48,64064
26091,,1062,,24174,,1006,,22075,,1003,,2099,,459,,1687,,400,,210,,125,,74,,74,,46,,54,,82,,98,,337,,216,,237,,214,,77,,80,,8,,13,,15,,24,,0,,32,,0,,32,,0,,32,,12,,19,,154,,100,,296,,165,,1118,,291,,1600000US4820092,"DeSoto city, Texas",48,20092
22362,,723,,20475,,830,,18670,,851,,1805,,384,,1502,,322,,209,,111,,71,,70,,8,,10,,15,,23,,334,,116,,164,,98,,123,,75,,29,,23,,18,,27,,0,,29,,93,,65,,20,,22,,15,,24,,212,,93,,182,,115,,1031,,314,,1600000US4825452,"Farmers Branch city, Texas",48,25452
1172,,126,,1070,,128,,922,,119,,148,,85,,116,,79,,26,,35,,6,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,15,,18,,0,,14,,87,,59,,1600000US4825752,"Ferris city, Texas",48,25752
1310,,172,,1248,,172,,1162,,172,,86,,51,,76,,50,,10,,13,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,21,,30,,16,,18,,25,,23,,1600000US4813312,"Castroville city, Texas",48,13312
5679,,395,,5392,,392,,4542,,413,,850,,223,,680,,207,,170,,128,,0,,21,,0,,21,,0,,21,,44,,43,,44,,43,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,18,,27,,0,,21,,225,,185,,1600000US4858916,"Port Lavaca city, Texas",48,58916
270,,83,,258,,81,,251,,79,,7,,11,,7,,11,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,8,,13,,0,,14,,4,,7,,1600000US4865636,"San Perlita city, Texas",48,65636
189,,88,,161,,84,,148,,76,,13,,19,,9,,18,,4,,6,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,3,,6,,1,,4,,0,,14,,24,,20,,1600000US4810960,"Bryson city, Texas",48,10960
1163,,157,,1134,,157,,993,,140,,141,,72,,88,,58,,22,,22,,31,,28,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,29,,29,,1600000US4837168,"Jacksboro city, Texas",48,37168
1644,,211,,1607,,207,,1462,,229,,145,,91,,132,,88,,0,,14,,0,,14,,13,,22,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,37,,57,,0,,14,,1600000US4861592,"Reno city (Lamar County), Texas",48,61592
735,,114,,622,,120,,596,,120,,26,,23,,15,,14,,11,,18,,0,,14,,0,,14,,0,,14,,16,,18,,16,,18,,0,,14,,0,,14,,0,,14,,0,,14,,14,,19,,0,,14,,0,,14,,12,,17,,49,,37,,22,,21,,1600000US4860356,"Ralls city, Texas",48,60356
578,,118,,567,,117,,491,,93,,76,,55,,58,,53,,12,,19,,0,,14,,0,,14,,6,,7,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,11,,10,,1600000US4802284,"Alvord town, Texas",48,02284
962,,179,,876,,164,,769,,150,,107,,59,,103,,59,,0,,14,,4,,6,,0,,14,,0,,14,,17,,27,,17,,27,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,26,,23,,7,,11,,36,,19,,1600000US4861700,"Rhome city, Texas",48,61700
23692,,731,,22073,,688,,20382,,678,,1691,,294,,1325,,290,,253,,140,,19,,23,,57,,42,,37,,29,,261,,165,,243,,161,,0,,29,,0,,29,,18,,31,,0,,29,,0,,29,,0,,29,,7,,13,,173,,84,,129,,139,,1049,,300,,1600000US4813492,"Cedar Hill city, Texas",48,13492
116635,,1844,,105793,,1802,,91915,,1615,,13878,,1013,,10530,,859,,1956,,352,,899,,280,,419,,204,,74,,56,,3019,,554,,1715,,428,,601,,204,,363,,138,,319,,178,,21,,23,,197,,144,,210,,114,,218,,137,,752,,187,,1282,,368,,5164,,641,,1600000US4829000,"Garland city, Texas",48,29000
30987,,790,,28291,,824,,25039,,959,,3252,,840,,2325,,661,,723,,459,,46,,37,,106,,89,,52,,105,,37,,34,,8,,13,,20,,23,,9,,14,,0,,32,,0,,32,,88,,87,,0,,32,,89,,60,,317,,138,,294,,131,,1871,,336,,1600000US4830644,"Grapevine city, Texas",48,30644
59201,,1073,,50869,,1185,,46523,,1299,,4346,,647,,3567,,595,,529,,200,,127,,76,,18,,20,,105,,145,,1708,,270,,499,,162,,582,,170,,476,,203,,151,,86,,0,,32,,81,,60,,38,,31,,155,,68,,1609,,390,,302,,121,,4439,,592,,1600000US4861796,"Richardson city, Texas",48,61796
342,,116,,296,,103,,289,,105,,7,,10,,0,,14,,0,,14,,0,,14,,7,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,46,,31,,1600000US4841548,"Lasara CDP, Texas",48,41548
3608,,393,,3227,,407,,2845,,386,,382,,169,,200,,119,,182,,135,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,189,,128,,10,,15,,182,,96,,1600000US4860836,"Raymondville city, Texas",48,60836
146,,59,,127,,53,,103,,53,,24,,22,,15,,17,,0,,14,,9,,16,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,12,,13,,7,,8,,1600000US4814584,"Chester town, Texas",48,14584
218,,84,,207,,84,,205,,83,,2,,4,,0,,14,,2,,4,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,8,,9,,0,,14,,3,,4,,1600000US4816048,"Colmesneil city, Texas",48,16048
243,,214,,221,,210,,221,,210,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,22,,37,,0,,14,,0,,14,,1600000US4812982,"Carrizo Hill CDP, Texas",48,12982
265,,87,,216,,73,,168,,56,,48,,52,,41,,52,,7,,7,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,8,,11,,0,,14,,41,,27,,1600000US4840180,"Ladonia town, Texas",48,40180
1081,,566,,1033,,560,,756,,531,,277,,233,,104,,160,,139,,182,,34,,56,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,48,,55,,0,,14,,1600000US4825795,"Fifth Street CDP, Texas",48,25795
8994,,888,,8084,,779,,7395,,739,,689,,284,,654,,286,,24,,37,,0,,21,,0,,21,,11,,20,,98,,73,,98,,73,,0,,21,,0,,21,,0,,21,,0,,21,,0,,21,,21,,36,,0,,21,,45,,72,,35,,46,,711,,289,,1600000US4856482,"Pecan Grove CDP, Texas",48,56482
600,,141,,511,,119,,468,,111,,43,,24,,28,,20,,0,,14,,0,,14,,15,,15,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,3,,5,,0,,14,,86,,57,,1600000US4858088,"Pleak village, Texas",48,58088
1214,,177,,1157,,165,,1115,,166,,42,,48,,7,,11,,2,,4,,27,,45,,0,,14,,6,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,18,,26,,6,,9,,33,,26,,1600000US4806200,"Beach City city, Texas",48,06200
1512,,146,,1342,,155,,1282,,156,,60,,38,,44,,27,,0,,14,,0,,14,,0,,14,,16,,25,,17,,17,,17,,17,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,6,,11,,0,,14,,11,,10,,20,,20,,116,,62,,1600000US4853190,"Oak Ridge North city, Texas",48,53190
2133,,435,,2030,,430,,1727,,379,,303,,181,,285,,178,,18,,25,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,18,,28,,85,,59,,1600000US4857596,"Pinehurst CDP, Texas",48,57596
338,,91,,326,,90,,309,,90,,17,,14,,17,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,12,,12,,1600000US4869932,"Stagecoach town, Texas",48,69932
1302,,308,,1230,,307,,1011,,274,,219,,127,,126,,84,,28,,36,,65,,85,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,14,,22,,0,,14,,12,,15,,0,,14,,46,,48,,1600000US4845288,"Lytle city, Texas",48,45288
35,,19,,34,,19,,32,,18,,2,,3,,2,,3,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1,,2,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4846668,"Marietta town, Texas",48,46668
278,,61,,274,,61,,252,,59,,22,,19,,16,,19,,6,,6,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,4,,5,,1600000US4833980,"Hillcrest village, Texas",48,33980
14280,,842,,13039,,918,,11879,,902,,1160,,386,,643,,262,,255,,182,,56,,64,,190,,192,,16,,26,,24,,39,,24,,39,,0,,29,,0,,29,,0,,29,,0,,29,,0,,29,,0,,29,,0,,29,,143,,129,,490,,194,,584,,286,,1600000US4865516,"San Juan city, Texas",48,65516
15347,,669,,13074,,723,,12176,,711,,898,,223,,782,,212,,86,,85,,13,,16,,17,,19,,0,,29,,24,,40,,24,,40,,0,,29,,0,,29,,0,,29,,0,,29,,74,,76,,10,,15,,0,,29,,203,,86,,698,,220,,1264,,361,,1600000US4877272,"Weslaco city, Texas",48,77272
2779,,361,,2486,,342,,2182,,342,,304,,203,,270,,204,,34,,41,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,0,,19,,25,,38,,268,,160,,1600000US4811464,"Burnet city, Texas",48,11464
253,,67,,232,,69,,190,,61,,42,,26,,36,,25,,2,,4,,0,,14,,4,,6,,0,,14,,5,,8,,5,,8,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1,,3,,0,,14,,0,,14,,2,,4,,13,,9,,1600000US4853520,"Oglesby city, Texas",48,53520
1055,,99,,950,,112,,912,,109,,38,,39,,26,,31,,4,,8,,3,,6,,5,,8,,0,,14,,6,,10,,0,,14,,0,,14,,6,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,34,,37,,65,,32,,1600000US4855020,"Pantego town, Texas",48,55020
605,,139,,585,,138,,501,,128,,84,,52,,58,,40,,26,,32,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,3,,6,,6,,7,,7,,12,,4,,6,,1600000US4856640,"Pelican Bay city, Texas",48,56640
8205,,498,,7747,,486,,6782,,493,,965,,290,,708,,252,,207,,147,,9,,17,,23,,27,,18,,17,,69,,58,,0,,21,,0,,21,,32,,37,,37,,43,,0,,21,,0,,21,,12,,19,,0,,21,,102,,86,,41,,36,,234,,121,,1600000US4878544,"White Settlement city, Texas",48,78544
402,,73,,384,,72,,344,,69,,40,,15,,35,,15,,5,,5,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,6,,10,,12,,12,,1600000US4822516,"Ector city, Texas",48,22516
946,,167,,906,,159,,766,,156,,140,,58,,91,,45,,40,,43,,0,,14,,9,,15,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,15,,17,,0,,14,,25,,23,,1600000US4842352,"Leonard city, Texas",48,42352
609,,223,,600,,223,,538,,209,,62,,66,,33,,57,,21,,26,,8,,12,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,9,,14,,1600000US4814740,"China Spring CDP, Texas",48,14740
272,,219,,154,,189,,154,,189,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,48,,76,,70,,91,,1600000US4814882,"Chula Vista CDP (Zavala County), Texas",48,14882
1766,,654,,1721,,624,,1555,,547,,166,,157,,166,,157,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,45,,73,,1600000US4814881,"Chula Vista CDP (Maverick County), Texas",48,14881
10,,18,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,10,,18,,1600000US4816110,"Colorado Acres CDP, Texas",48,16110
75,,37,,75,,37,,60,,34,,15,,15,,13,,14,,0,,14,,2,,4,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4819732,"Delmita CDP, Texas",48,19732
254,,95,,227,,86,,181,,64,,46,,41,,17,,18,,29,,40,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,6,,8,,0,,14,,21,,32,,1600000US4820248,"D'Hanis CDP, Texas",48,20248
153,,193,,153,,193,,153,,193,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4817236,"Country Acres CDP, Texas",48,17236
18,,30,,18,,30,,18,,30,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4819808,"Del Sol CDP, Texas",48,19808
121,,71,,114,,76,,80,,67,,34,,38,,34,,38,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,7,,12,,0,,14,,0,,14,,1600000US4821412,"Driftwood CDP, Texas",48,21412
303,,135,,268,,128,,222,,123,,46,,64,,8,,14,,38,,62,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,29,,34,,0,,14,,6,,12,,1600000US4821958,"East Alto Bonito CDP, Texas",48,21958
38,,31,,38,,31,,38,,31,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4822593,"Edgewater Estates CDP, Texas",48,22593
14,,20,,14,,20,,14,,20,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4822853,"El Brazil CDP, Texas",48,22853
16,,23,,16,,23,,16,,23,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4822892,"El Castillo CDP, Texas",48,22892
103,,81,,103,,81,,64,,66,,39,,67,,0,,14,,39,,67,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4822898,"El Cenizo CDP, Texas",48,22898
45,,30,,45,,30,,36,,27,,9,,14,,9,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4820932,"Dorchester city, Texas",48,20932
213,,129,,203,,120,,142,,110,,61,,48,,61,,48,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,2,,6,,0,,14,,8,,13,,1600000US4822920,"El Chaparral CDP, Texas",48,22920
0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4823062,"Elias-Fela Solis CDP, Texas",48,23062
0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4823278,"El Mesquite CDP, Texas",48,23278
737,,383,,695,,366,,561,,289,,134,,139,,134,,139,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,42,,63,,0,,14,,0,,14,,0,,14,,1600000US4823356,"Elmo CDP, Texas",48,23356
241,,96,,230,,95,,216,,91,,14,,17,,14,,17,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,6,,7,,3,,4,,2,,5,,1600000US4853232,"Oakwood town, Texas",48,53232
406,,136,,392,,134,,309,,133,,83,,101,,83,,101,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,14,,22,,0,,14,,0,,14,,1600000US4826688,"Fort Davis CDP, Texas",48,26688
1253,,697,,1253,,697,,1206,,703,,47,,81,,47,,81,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4858850,"Porter Heights CDP, Texas",48,58850
663,,94,,522,,69,,504,,67,,18,,11,,10,,9,,5,,6,,3,,5,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,5,,6,,23,,20,,0,,14,,113,,44,,1600000US4863008,"Rollingwood city, Texas",48,63008
80,,55,,80,,55,,80,,55,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1600000US4848478,"Miller's Cove town, Texas",48,48478
899,,332,,811,,339,,651,,263,,160,,203,,32,,50,,0,,14,,0,,14,,0,,14,,128,,195,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,24,,35,,0,,14,,18,,30,,46,,43,,1600000US4828320,"Garfield CDP, Texas",48,28320
821,,109,,707,,98,,655,,91,,52,,30,,34,,26,,6,,10,,9,,12,,3,,6,,0,,14,,8,,10,,8,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,7,,11,,67,,36,,32,,24,,1600000US4854012,"Olton city, Texas",48,54012
55,,25,,49,,22,,47,,21,,2,,5,,2,,5,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,2,,3,,0,,14,,4,,6,,1600000US4869764,"Springlake town, Texas",48,69764
1463,,211,,1413,,207,,1310,,205,,103,,64,,94,,66,,9,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,50,,43,,1600000US4831280,"Groesbeck city, Texas",48,31280
264,,104,,262,,104,,220,,89,,42,,38,,36,,37,,0,,14,,6,,9,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,2,,4,,0,,14,,1600000US4872788,"Thornton town, Texas",48,72788
188,,48,,173,,47,,143,,43,,30,,30,,4,,8,,6,,5,,20,,28,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,2,,3,,5,,8,,8,,9,,1600000US4833608,"Higgins city, Texas",48,33608
1004,,213,,884,,189,,722,,157,,162,,74,,111,,66,,45,,36,,5,,9,,1,,2,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,10,,11,,0,,14,,110,,55,,1600000US4859096,"Poth town, Texas",48,59096
101,,39,,94,,37,,77,,34,,17,,15,,11,,14,,6,,6,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,1,,3,,0,,14,,6,,9,,1600000US4879919,"Wixon Valley city, Texas",48,79919
315,,117,,308,,114,,252,,89,,56,,37,,27,,25,,23,,20,,0,,14,,6,,10,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,7,,10,,1600000US4829036,"Garrett town, Texas",48,29036
326,,89,,312,,88,,271,,74,,41,,33,,34,,33,,7,,8,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,0,,14,,3,,4,,7,,12,,4,,4,,1600000US4876348,"Walnut Springs city, Texas",48,76348
